Investment_ID,Investor_Name,Investment_Type,Investment_Amount,Investment_Date,Maturity_Date,Risk_Category,Return_Rate,Broker,Status
101725,Bob,Crypto,51186.5,2020-02-21,2028-09-02,Medium,6.24,BrokerD,Pending
101726,Charlie,Crypto,15356.29,2023-06-22,2028-11-03,High,14.98,BrokerD,Pending
101727,Eve,Bonds,28611.28,2024-12-15,2026-11-23,Medium,13.5,BrokerC,Closed
101728,Eve,Stocks,35109.55,2023-02-23,2026-06-12,Low,2.15,BrokerB,Active
101729,Alice,Real Estate,81838.5,2021-11-02,2029-04-13,High,9.1,BrokerD,Active
101730,Fay,Bonds,88171.42,2023-06-03,2029-08-10,Medium,10.25,BrokerD,Active
101731,Charlie,Mutual Funds,33734.3,2021-03-29,2027-09-28,High,4.33,BrokerC,Pending
101732,David,Stocks,86576.32,2023-08-19,2029-01-21,Low,3.46,BrokerC,Active
101733,Alice,Mutual Funds,86436.94,2020-05-09,2028-08-07,High,13.71,BrokerC,Pending
101734,Charlie,Stocks,77641.84,2023-07-25,2029-02-23,Low,14.58,BrokerA,Active
101735,Charlie,Real Estate,18936.04,2024-08-14,2027-10-02,Medium,14.89,BrokerA,Active
101736,Alice,Real Estate,70580.67,2022-08-08,2027-08-02,Low,12.16,BrokerA,Closed
101737,Eve,Crypto,94777.29,2023-12-06,2025-12-11,Medium,10.46,BrokerC,Active
101738,Charlie,Mutual Funds,69841.35,2021-09-10,2029-02-09,Medium,6.17,BrokerB,Closed
101739,Eve,Stocks,36503.6,2023-08-22,2029-06-17,Low,3.81,BrokerD,Closed
101740,Alice,Real Estate,52555.04,2022-04-16,2026-12-23,Medium,2.57,BrokerA,Pending
101741,Eve,Bonds,66343.88,2020-08-26,2025-12-13,High,10.86,BrokerB,Active
101742,Bob,Real Estate,53504.19,2020-10-13,2025-10-14,Medium,12.09,BrokerC,Active
101743,David,Bonds,16395.53,2020-04-02,2029-01-15,Low,12.66,BrokerA,Active
101744,Charlie,Stocks,34646.08,2020-03-17,2028-01-25,High,13.84,BrokerC,Closed
101745,Fay,Real Estate,81227.62,2021-09-15,2027-09-28,High,13.38,BrokerB,Active
101746,David,Real Estate,86834.71,2022-10-05,2026-01-12,Medium,15.0,BrokerA,Pending
101747,Eve,Stocks,18043.5,2020-08-25,2029-12-27,Medium,4.79,BrokerA,Pending
101748,Charlie,Real Estate,95476.74,2020-07-18,2028-01-16,Low,11.8,BrokerA,Active
101749,Eve,Bonds,36238.15,2021-04-25,2028-08-07,High,9.42,BrokerA,Closed
101750,Bob,Real Estate,67919.81,2024-12-22,2025-05-01,Low,5.03,BrokerB,Pending
101751,Alice,Mutual Funds,76423.39,2023-01-05,2027-12-10,Medium,14.76,BrokerA,Pending
101752,Charlie,Crypto,82134.89,2020-10-04,2025-03-11,High,13.62,BrokerD,Closed
101753,Bob,Bonds,94846.22,2022-03-06,2029-09-15,Low,3.23,BrokerD,Pending
101754,Bob,Mutual Funds,34727.36,2022-07-18,2029-10-01,Low,1.85,BrokerC,Closed
101755,Charlie,Stocks,86558.11,2022-01-29,2025-06-02,Low,10.79,BrokerA,Pending
101756,Eve,Bonds,17510.26,2023-10-05,2029-08-03,Low,9.66,BrokerD,Closed
101757,Fay,Crypto,71978.89,2024-03-01,2028-09-30,Low,14.13,BrokerD,Pending
101758,Bob,Crypto,75487.88,2023-11-27,2025-04-10,High,4.66,BrokerD,Active
101759,David,Stocks,69383.71,2023-01-11,2029-04-15,Low,2.64,BrokerB,Pending
101760,Bob,Stocks,28969.9,2022-05-08,2025-01-14,High,5.0,BrokerA,Pending
101761,Fay,Bonds,87939.1,2023-04-17,2027-04-25,Low,1.76,BrokerB,Active
101762,Eve,Real Estate,21041.55,2024-02-29,2025-10-09,Medium,1.98,BrokerB,Active
101763,Eve,Stocks,10095.31,2024-01-28,2029-09-22,Medium,13.85,BrokerD,Active
101764,David,Real Estate,73159.17,2020-11-12,2028-07-15,Low,6.25,BrokerD,Active
101765,Bob,Mutual Funds,50170.19,2024-12-18,2026-04-19,Medium,7.05,BrokerC,Closed
101766,Eve,Crypto,85664.31,2022-04-29,2025-05-20,High,1.75,BrokerA,Closed
101767,Fay,Real Estate,41422.73,2023-09-03,2028-12-19,Low,5.15,BrokerA,Pending
101768,Charlie,Crypto,20986.47,2020-07-21,2025-11-06,High,12.36,BrokerD,Pending
101769,Alice,Real Estate,84462.01,2024-09-03,2025-01-19,Low,9.81,BrokerD,Pending
101770,Alice,Mutual Funds,57146.42,2022-09-29,2026-03-24,Medium,11.68,BrokerA,Closed
101771,Alice,Stocks,22973.6,2023-06-14,2027-11-02,High,7.54,BrokerC,Pending
101772,Bob,Mutual Funds,73436.48,2022-04-15,2027-07-23,Medium,5.68,BrokerD,Pending
101773,David,Stocks,53555.8,2021-07-26,2027-02-04,Medium,8.02,BrokerC,Closed
101774,Eve,Stocks,62409.73,2020-03-08,2025-05-04,Low,5.86,BrokerB,Pending
101775,Charlie,Crypto,48785.34,2023-11-14,2028-06-19,High,12.83,BrokerD,Closed
101776,Fay,Mutual Funds,83727.35,2022-01-28,2028-07-30,Medium,5.52,BrokerB,Closed
101777,Charlie,Real Estate,83808.46,2021-03-20,2028-09-27,Low,10.41,BrokerD,Active
101778,Fay,Mutual Funds,72391.94,2022-06-27,2028-06-16,Low,3.35,BrokerB,Active
101779,Bob,Crypto,15013.13,2022-06-29,2027-09-17,Low,10.77,BrokerD,Closed
101780,Alice,Stocks,84691.12,2021-04-28,2028-09-12,Medium,13.83,BrokerC,Closed
101781,Bob,Crypto,68746.23,2024-10-17,2027-09-27,Low,9.72,BrokerC,Active
101782,David,Bonds,71217.3,2022-01-12,2025-02-02,High,9.06,BrokerC,Pending
101783,David,Bonds,39483.37,2020-07-22,2025-01-14,High,14.48,BrokerB,Pending
101784,Fay,Real Estate,88531.56,2023-11-05,2027-12-26,Medium,9.97,BrokerC,Pending
101785,Eve,Crypto,73910.3,2022-01-22,2028-02-04,High,5.0,BrokerB,Closed
101786,Eve,Real Estate,15696.09,2023-01-20,2027-04-23,Low,5.45,BrokerD,Active
101787,Fay,Real Estate,43738.91,2023-08-13,2025-01-25,Medium,11.02,BrokerB,Pending
101788,David,Bonds,89206.13,2022-01-04,2025-02-04,Low,11.43,BrokerD,Active
101789,David,Real Estate,9483.69,2020-05-04,2027-12-21,Medium,5.6,BrokerA,Active
101790,David,Bonds,96334.58,2022-03-26,2029-01-19,Medium,6.16,BrokerA,Closed
101791,Bob,Stocks,69520.44,2021-07-19,2026-07-17,Low,14.88,BrokerA,Pending
101792,David,Crypto,64980.72,2021-01-23,2028-01-03,High,2.88,BrokerB,Active
101793,Charlie,Real Estate,30703.13,2020-09-07,2026-08-11,High,6.96,BrokerA,Closed
101794,Alice,Bonds,28635.22,2024-10-02,2025-02-05,Medium,2.34,BrokerA,Closed
101795,David,Mutual Funds,94495.53,2024-08-14,2027-10-26,Low,12.58,BrokerA,Closed
101796,Fay,Real Estate,33335.88,2022-07-20,2029-07-24,Low,2.75,BrokerD,Pending
101797,Alice,Stocks,78673.0,2020-07-06,2028-11-30,Medium,10.6,BrokerC,Pending
101798,Bob,Stocks,42346.57,2023-09-19,2028-10-12,High,2.26,BrokerB,Closed
101799,Fay,Mutual Funds,18229.14,2021-03-10,2027-06-01,Low,10.58,BrokerA,Pending
101800,Alice,Bonds,6017.95,2023-08-07,2029-07-10,High,12.88,BrokerD,Pending
101801,Fay,Real Estate,56704.45,2023-08-02,2026-01-03,High,6.88,BrokerC,Active
101802,Bob,Bonds,97698.99,2023-05-07,2025-08-08,Medium,8.55,BrokerC,Closed
101803,Charlie,Stocks,40067.94,2020-02-13,2025-07-17,Medium,6.92,BrokerC,Closed
101804,Bob,Bonds,38933.27,2020-04-13,2027-12-10,High,5.56,BrokerD,Pending
101805,Bob,Stocks,37688.7,2024-05-30,2025-11-01,Low,12.34,BrokerA,Closed
101806,Fay,Bonds,54451.66,2021-11-14,2026-05-09,Low,5.17,BrokerC,Closed
101807,Eve,Mutual Funds,46863.16,2021-05-13,2026-01-29,Medium,11.26,BrokerD,Closed
101808,David,Crypto,88591.89,2020-09-14,2028-06-23,High,4.28,BrokerD,Pending
101809,David,Mutual Funds,53024.48,2024-05-30,2027-12-15,Low,4.87,BrokerB,Pending
101810,Charlie,Mutual Funds,53236.99,2023-03-02,2026-06-01,Low,6.04,BrokerD,Pending
101811,Charlie,Crypto,18145.3,2021-02-24,2029-07-28,Medium,9.45,BrokerC,Active
101812,David,Crypto,98360.26,2020-05-20,2026-12-27,High,7.63,BrokerC,Closed
101813,Eve,Real Estate,28747.42,2024-08-26,2026-07-02,Low,11.56,BrokerD,Active
101814,David,Real Estate,11969.59,2024-04-16,2029-06-17,Medium,4.38,BrokerC,Pending
101815,Eve,Mutual Funds,67998.89,2023-02-09,2027-03-24,Low,1.64,BrokerD,Active
101816,Charlie,Mutual Funds,61559.81,2021-02-28,2025-06-11,Low,11.98,BrokerC,Closed
101817,Alice,Stocks,44438.84,2023-04-15,2027-02-04,Low,12.59,BrokerB,Closed
101818,Fay,Stocks,45108.26,2021-03-18,2027-04-12,Medium,2.3,BrokerA,Pending
101819,Charlie,Real Estate,79581.07,2024-07-23,2027-07-30,High,9.75,BrokerB,Pending
101820,Charlie,Real Estate,23592.7,2024-11-16,2028-03-03,Medium,6.61,BrokerB,Active
101821,Bob,Stocks,82924.07,2021-04-22,2026-05-14,High,12.22,BrokerA,Pending
101822,Bob,Stocks,66630.98,2021-11-03,2028-11-28,Low,13.3,BrokerC,Active
101823,Bob,Bonds,44802.13,2024-05-04,2026-04-08,High,12.99,BrokerA,Closed
101824,Fay,Bonds,48512.72,2020-10-29,2026-09-07,Low,11.99,BrokerD,Closed
101825,Bob,Stocks,29381.48,2024-06-03,2028-11-01,Low,5.13,BrokerA,Closed
101826,Eve,Bonds,76450.86,2023-05-05,2029-08-23,Medium,12.46,BrokerB,Closed
101827,David,Crypto,53723.1,2020-01-06,2029-10-03,Low,8.7,BrokerA,Closed
101828,Alice,Real Estate,35481.18,2021-07-21,2025-06-15,Medium,2.21,BrokerC,Active
101829,Charlie,Real Estate,61624.76,2024-10-24,2028-08-31,High,7.67,BrokerB,Closed
101830,Eve,Stocks,99594.77,2020-10-23,2029-10-24,High,14.22,BrokerD,Active
101831,Alice,Mutual Funds,46349.92,2020-09-23,2028-08-23,Low,13.49,BrokerC,Closed
101832,Eve,Stocks,92465.68,2023-01-11,2029-04-05,Medium,2.88,BrokerB,Active
101833,Eve,Bonds,37776.6,2021-05-28,2025-03-06,Low,11.55,BrokerD,Active
101834,Charlie,Mutual Funds,10199.61,2024-06-23,2025-07-11,Medium,12.38,BrokerC,Active
101835,David,Bonds,24403.0,2020-12-23,2027-04-11,Medium,5.16,BrokerD,Pending
101836,Bob,Crypto,44776.04,2020-08-13,2027-02-16,Medium,7.87,BrokerA,Active
101837,Fay,Bonds,25865.32,2023-09-15,2027-02-12,High,11.1,BrokerA,Active
101838,David,Crypto,5021.57,2024-11-09,2028-02-06,Medium,7.43,BrokerD,Closed
101839,Fay,Crypto,91925.15,2020-02-22,2027-09-02,High,3.02,BrokerA,Active
101840,Charlie,Bonds,85168.54,2020-09-26,2025-04-25,Medium,11.03,BrokerD,Active
101841,Charlie,Bonds,75517.76,2020-01-31,2028-07-28,High,13.81,BrokerC,Pending
101842,Charlie,Crypto,20942.39,2022-01-03,2025-01-20,High,10.31,BrokerB,Closed
101843,Alice,Mutual Funds,16434.54,2024-06-05,2028-12-10,High,11.95,BrokerD,Pending
101844,Fay,Crypto,11422.45,2024-06-02,2025-12-17,Low,6.34,BrokerB,Pending
101845,David,Real Estate,73782.77,2021-05-02,2025-06-19,Medium,3.97,BrokerB,Pending
101846,David,Crypto,93236.76,2023-04-20,2027-10-21,Low,10.18,BrokerD,Active
101847,Eve,Mutual Funds,45900.9,2021-10-25,2029-09-28,Medium,5.92,BrokerA,Pending
101848,Eve,Real Estate,16318.36,2020-02-02,2027-06-08,Medium,13.11,BrokerC,Pending
101849,Eve,Stocks,53677.32,2020-12-22,2028-08-13,Low,3.16,BrokerB,Closed
101850,Charlie,Stocks,38139.03,2021-06-27,2029-05-26,High,7.35,BrokerC,Closed
101851,David,Mutual Funds,40608.37,2020-04-17,2026-11-10,Medium,6.86,BrokerB,Closed
101852,Fay,Crypto,64026.41,2020-09-16,2028-03-04,High,14.16,BrokerD,Closed
101853,Charlie,Bonds,73278.22,2024-02-28,2029-10-24,Low,3.57,BrokerA,Pending
101854,Alice,Mutual Funds,15507.34,2022-05-12,2025-07-15,High,1.63,BrokerC,Closed
101855,Eve,Real Estate,8381.07,2022-12-13,2027-12-18,Medium,4.71,BrokerB,Active
101856,Charlie,Real Estate,99461.38,2020-08-20,2025-03-29,Medium,12.57,BrokerD,Pending
101857,Charlie,Stocks,27109.19,2024-03-07,2026-04-16,Medium,4.33,BrokerD,Closed
101858,Alice,Real Estate,10113.9,2020-05-10,2026-03-09,Low,4.75,BrokerB,Pending
101859,Bob,Mutual Funds,23038.16,2022-09-02,2029-11-13,Medium,3.25,BrokerB,Closed
101860,David,Real Estate,8701.0,2022-07-07,2028-11-18,Low,11.16,BrokerB,Pending
101861,Fay,Mutual Funds,42222.03,2024-05-12,2029-12-23,High,2.43,BrokerA,Closed
101862,Bob,Bonds,81228.17,2022-01-11,2028-03-06,Medium,5.97,BrokerB,Active
101863,Eve,Stocks,37418.22,2022-11-17,2027-09-01,Medium,5.31,BrokerB,Closed
101864,Charlie,Real Estate,47197.42,2023-04-30,2026-07-10,Medium,8.99,BrokerA,Pending
101865,Alice,Mutual Funds,69180.74,2020-08-11,2025-04-06,High,11.36,BrokerD,Pending
101866,Alice,Crypto,53344.94,2022-07-14,2025-06-02,Medium,8.69,BrokerB,Active
101867,David,Stocks,86837.34,2022-10-28,2028-11-02,Low,14.07,BrokerC,Pending
101868,Bob,Bonds,87273.39,2021-03-29,2026-07-29,High,14.34,BrokerD,Active
101869,David,Mutual Funds,5941.52,2023-06-13,2028-01-18,High,6.38,BrokerC,Pending
101870,Charlie,Bonds,78914.4,2020-03-29,2028-02-29,High,12.0,BrokerB,Pending
101871,David,Bonds,48769.69,2024-01-29,2028-09-09,High,11.47,BrokerA,Active
101872,Fay,Real Estate,98939.85,2024-05-23,2025-03-09,High,13.56,BrokerA,Pending
101873,Alice,Real Estate,50907.05,2024-11-10,2026-01-03,Low,7.55,BrokerA,Pending
101874,Alice,Mutual Funds,98755.11,2023-09-11,2029-10-08,High,8.66,BrokerB,Active
101875,Eve,Crypto,76684.09,2022-12-03,2026-10-07,Medium,7.11,BrokerB,Closed
101876,Eve,Mutual Funds,28617.46,2021-09-09,2025-02-02,High,12.98,BrokerC,Active
101877,Charlie,Crypto,56147.52,2022-07-27,2026-03-01,High,4.6,BrokerA,Pending
101878,Fay,Bonds,99252.89,2023-08-10,2028-04-17,High,4.74,BrokerB,Closed
101879,Bob,Stocks,86465.41,2020-03-04,2025-10-23,High,6.53,BrokerD,Closed
101880,David,Mutual Funds,14249.85,2020-05-04,2029-03-21,High,4.61,BrokerB,Closed
101881,Charlie,Mutual Funds,72105.34,2022-09-07,2029-08-08,Low,9.07,BrokerB,Active
101882,Eve,Crypto,37830.06,2024-10-01,2028-12-30,Low,3.32,BrokerD,Closed
101883,David,Bonds,5663.31,2022-04-02,2029-08-09,High,5.82,BrokerA,Closed
101884,Eve,Bonds,43330.69,2022-05-23,2027-03-27,Low,13.83,BrokerD,Closed
101885,David,Crypto,27301.67,2023-11-06,2025-06-07,Medium,7.02,BrokerA,Pending
101886,Bob,Bonds,82792.58,2020-08-09,2026-09-05,High,11.6,BrokerD,Active
101887,Charlie,Real Estate,37046.41,2022-10-01,2025-11-29,Medium,3.03,BrokerC,Active
101888,David,Stocks,83614.75,2023-12-29,2028-02-29,Medium,4.84,BrokerA,Pending
101889,Fay,Mutual Funds,5056.8,2022-06-27,2026-05-08,High,12.4,BrokerB,Closed
101890,Alice,Stocks,34242.82,2020-05-30,2028-03-06,Medium,11.8,BrokerC,Pending
101891,Fay,Mutual Funds,27910.7,2020-06-14,2029-09-06,Medium,6.71,BrokerA,Pending
101892,Fay,Real Estate,27188.9,2021-10-21,2029-10-06,Medium,14.38,BrokerA,Closed
101893,Alice,Bonds,11477.73,2023-05-30,2027-03-08,High,13.79,BrokerA,Closed
101894,Fay,Crypto,22776.81,2020-10-30,2028-10-18,High,14.49,BrokerD,Active
101895,David,Real Estate,57777.21,2020-05-14,2028-01-13,Medium,7.28,BrokerA,Closed
101896,David,Stocks,32679.3,2020-09-15,2026-11-11,High,4.17,BrokerB,Pending
101897,David,Crypto,44652.5,2021-07-17,2027-02-26,High,9.96,BrokerA,Pending
101898,Alice,Bonds,40802.35,2023-07-02,2029-03-28,Medium,10.74,BrokerB,Closed
101899,Fay,Real Estate,88210.97,2023-07-20,2029-02-23,High,3.19,BrokerB,Active
101900,Alice,Crypto,91003.4,2023-04-13,2025-10-14,Low,12.12,BrokerB,Pending
101901,David,Real Estate,51830.91,2023-01-28,2029-06-07,High,1.74,BrokerC,Closed
101902,Fay,Real Estate,36364.82,2023-12-29,2028-11-12,Low,8.02,BrokerB,Active
101903,Fay,Bonds,15146.07,2021-10-27,2029-01-23,Medium,5.97,BrokerD,Active
101904,Eve,Mutual Funds,95573.27,2022-02-19,2025-06-10,High,11.49,BrokerA,Pending
101905,Eve,Crypto,10721.56,2023-05-08,2027-10-23,Medium,5.72,BrokerD,Pending
101906,Bob,Bonds,33276.78,2022-12-22,2029-03-07,Medium,12.66,BrokerC,Active
101907,Charlie,Real Estate,33316.29,2021-08-26,2026-12-10,Medium,9.53,BrokerA,Active
101908,Eve,Bonds,35438.12,2022-07-18,2025-04-20,Medium,12.22,BrokerB,Active
101909,Alice,Mutual Funds,20607.25,2022-11-01,2025-07-20,Medium,14.86,BrokerA,Closed
101910,Eve,Crypto,79400.34,2023-05-24,2027-06-15,High,10.67,BrokerC,Pending
101911,Bob,Mutual Funds,16637.3,2022-05-31,2026-04-21,Low,14.8,BrokerC,Active
101912,Fay,Stocks,65316.13,2020-07-22,2029-09-14,High,1.89,BrokerD,Pending
101913,Bob,Crypto,16765.37,2024-06-12,2025-06-05,High,6.06,BrokerA,Pending
101914,Fay,Mutual Funds,11700.89,2023-12-08,2026-11-29,High,2.96,BrokerA,Pending
101915,Fay,Real Estate,91395.8,2020-08-22,2028-05-24,High,5.04,BrokerA,Active
101916,Charlie,Crypto,23062.23,2024-10-12,2029-04-24,Low,12.82,BrokerD,Closed
101917,Eve,Crypto,83018.76,2023-09-02,2028-06-11,High,1.94,BrokerC,Active
101918,Alice,Bonds,56739.93,2023-08-26,2028-05-04,Medium,8.52,BrokerB,Pending
101919,Alice,Real Estate,12396.37,2024-12-02,2027-03-24,High,9.16,BrokerA,Active
101920,David,Stocks,95767.58,2024-04-23,2029-05-04,High,9.08,BrokerD,Active
101921,Fay,Mutual Funds,28461.31,2023-02-03,2026-10-31,Low,7.92,BrokerD,Pending
101922,Alice,Bonds,86666.31,2024-01-16,2025-03-02,Low,12.17,BrokerB,Pending
101923,Charlie,Mutual Funds,21036.95,2024-11-07,2028-07-22,Medium,3.3,BrokerC,Active
101924,Fay,Stocks,86124.57,2021-03-16,2026-07-14,High,5.69,BrokerA,Active
101925,Charlie,Stocks,6256.74,2022-05-30,2029-05-24,High,9.81,BrokerA,Active
101926,Alice,Crypto,53619.14,2022-07-13,2027-07-12,High,10.83,BrokerD,Active
101927,Alice,Stocks,78097.05,2024-12-23,2027-10-02,Medium,6.96,BrokerC,Closed
101928,David,Mutual Funds,93805.57,2021-04-12,2026-04-13,Low,13.32,BrokerA,Active
101929,Alice,Real Estate,91374.2,2022-04-27,2026-12-30,Medium,7.11,BrokerB,Closed
101930,Fay,Real Estate,82864.36,2021-11-25,2028-02-07,High,6.94,BrokerC,Pending
101931,Fay,Crypto,89378.18,2024-08-21,2027-02-08,Low,1.99,BrokerC,Closed
101932,Fay,Mutual Funds,23925.87,2022-07-17,2027-06-04,Low,8.94,BrokerD,Pending
101933,David,Mutual Funds,31997.51,2022-03-27,2026-01-16,Medium,11.07,BrokerD,Closed
101934,David,Stocks,32452.01,2022-05-01,2028-10-24,Low,3.04,BrokerA,Pending
101935,Alice,Mutual Funds,40820.12,2024-02-03,2028-04-14,Low,5.62,BrokerD,Active
101936,Bob,Bonds,42365.46,2020-07-13,2028-09-15,High,12.05,BrokerC,Closed
101937,Bob,Stocks,56732.76,2021-10-02,2027-02-18,High,6.44,BrokerA,Closed
101938,David,Bonds,20188.58,2022-05-24,2025-06-25,Low,4.76,BrokerA,Pending
101939,Alice,Crypto,70668.43,2021-10-02,2029-05-01,Low,10.57,BrokerC,Pending
101940,Bob,Real Estate,20918.82,2023-09-24,2028-06-20,Medium,4.16,BrokerA,Closed
101941,Alice,Crypto,34479.31,2021-06-06,2026-08-28,Medium,13.59,BrokerB,Pending
101942,Alice,Real Estate,52817.79,2022-02-05,2029-06-23,Low,2.93,BrokerB,Active
101943,Alice,Crypto,80661.85,2020-11-08,2026-05-20,High,11.04,BrokerA,Closed
101944,Eve,Mutual Funds,75249.58,2023-11-07,2028-12-31,Low,8.24,BrokerD,Active
101945,Fay,Bonds,66325.76,2022-08-29,2025-05-31,Low,13.24,BrokerB,Closed
101946,Alice,Real Estate,19798.46,2020-05-17,2025-06-18,High,3.2,BrokerA,Active
101947,Eve,Stocks,56969.31,2020-07-05,2026-07-03,High,10.65,BrokerB,Closed
101948,David,Bonds,13307.42,2024-08-30,2025-11-12,Medium,9.22,BrokerD,Pending
101949,Bob,Stocks,40849.5,2020-06-23,2027-02-18,Medium,7.98,BrokerC,Closed
101950,Fay,Bonds,44284.07,2020-07-09,2028-12-28,Medium,8.13,BrokerA,Active
101951,Bob,Bonds,8782.09,2022-06-03,2029-05-25,Medium,11.25,BrokerA,Closed
101952,Fay,Crypto,31028.87,2020-07-16,2028-07-22,High,14.16,BrokerA,Active
101953,Bob,Real Estate,95786.7,2024-03-04,2025-11-12,Low,2.73,BrokerA,Active
101954,Fay,Real Estate,95595.1,2024-02-22,2029-02-23,Medium,1.76,BrokerA,Active
101955,Bob,Bonds,38471.07,2022-02-02,2027-03-09,Medium,12.38,BrokerA,Pending
101956,Bob,Mutual Funds,9094.51,2024-07-20,2026-10-11,High,2.96,BrokerD,Closed
101957,Bob,Mutual Funds,22014.02,2020-09-23,2027-01-09,High,14.82,BrokerC,Active
101958,Bob,Stocks,42260.69,2023-02-13,2025-08-07,Low,9.86,BrokerD,Pending
101959,David,Stocks,95039.07,2020-05-02,2025-07-07,Low,10.29,BrokerD,Active
101960,Alice,Crypto,18413.91,2023-04-16,2025-01-11,High,4.19,BrokerC,Closed
101961,Charlie,Bonds,77534.01,2023-02-24,2026-09-24,Medium,4.74,BrokerD,Pending
101962,Eve,Stocks,15324.84,2023-02-24,2027-06-30,Medium,10.4,BrokerB,Active
101963,Charlie,Stocks,98219.47,2021-11-06,2027-01-08,Medium,13.78,BrokerD,Active
101964,Charlie,Bonds,41253.57,2023-10-04,2029-04-09,Low,14.76,BrokerA,Active
101965,Fay,Crypto,78647.28,2020-09-07,2026-07-07,Medium,4.17,BrokerB,Closed
101966,Alice,Stocks,37546.15,2022-04-21,2025-07-29,Medium,3.31,BrokerB,Pending
101967,Fay,Crypto,64628.54,2021-12-25,2025-09-29,High,2.26,BrokerC,Pending
101968,Alice,Real Estate,23241.53,2024-11-24,2025-06-28,Medium,13.22,BrokerD,Pending
101969,Alice,Crypto,18872.0,2023-09-24,2026-01-19,High,5.48,BrokerD,Active
101970,Bob,Mutual Funds,94116.09,2024-03-16,2027-06-02,Medium,1.52,BrokerB,Pending
101971,David,Mutual Funds,92176.49,2022-05-16,2027-07-09,Low,4.52,BrokerD,Active
101972,Bob,Crypto,89309.55,2024-11-12,2028-02-15,Medium,6.1,BrokerD,Closed
101973,David,Mutual Funds,64416.18,2024-01-16,2028-02-11,Medium,14.88,BrokerC,Pending
101974,Fay,Real Estate,81785.48,2020-04-15,2027-11-16,High,8.57,BrokerB,Active
101975,David,Bonds,11558.51,2021-08-12,2027-04-16,High,4.26,BrokerA,Pending
101976,Fay,Mutual Funds,36804.96,2023-05-14,2025-07-31,High,6.02,BrokerB,Pending
101977,Charlie,Mutual Funds,34801.8,2021-10-01,2025-02-23,Medium,5.96,BrokerC,Closed
101978,Charlie,Crypto,65386.31,2021-12-21,2025-07-03,Medium,1.77,BrokerC,Pending
101979,David,Real Estate,38815.99,2020-07-31,2026-12-26,Low,3.32,BrokerC,Closed
101980,David,Bonds,19108.14,2023-03-29,2028-02-10,Medium,10.89,BrokerD,Pending
101981,Fay,Crypto,61664.37,2022-11-05,2025-07-10,Low,3.12,BrokerB,Pending
101982,Bob,Crypto,82366.47,2021-03-11,2028-05-07,High,4.61,BrokerD,Pending
101983,Fay,Real Estate,41301.73,2020-11-12,2028-05-09,High,6.23,BrokerD,Pending
101984,Bob,Bonds,17565.53,2023-09-06,2029-05-26,High,11.73,BrokerB,Pending
101985,Charlie,Real Estate,23685.38,2022-09-14,2026-10-27,Low,9.36,BrokerC,Pending
101986,Alice,Bonds,27560.91,2021-04-04,2029-11-04,Medium,10.8,BrokerA,Closed
101987,David,Real Estate,33490.27,2024-10-01,2027-02-28,High,9.15,BrokerA,Closed
101988,Bob,Crypto,66065.53,2020-08-09,2025-01-26,Medium,10.73,BrokerB,Active
101989,Fay,Crypto,62089.82,2021-12-18,2026-08-21,Medium,1.54,BrokerB,Pending
101990,Charlie,Stocks,71127.59,2024-09-27,2027-04-28,High,14.07,BrokerC,Closed
101991,Bob,Mutual Funds,39437.69,2023-02-13,2027-03-06,Low,3.0,BrokerB,Pending
101992,Fay,Real Estate,83279.78,2022-01-22,2029-05-15,Medium,6.98,BrokerB,Pending
101993,David,Stocks,24388.33,2020-08-23,2025-06-23,High,11.91,BrokerC,Closed
101994,David,Mutual Funds,49558.87,2024-04-10,2029-01-24,Medium,7.38,BrokerC,Pending
101995,Eve,Real Estate,81089.18,2021-07-24,2028-02-20,Medium,14.28,BrokerD,Closed
101996,Alice,Bonds,22115.07,2023-03-21,2026-05-13,Medium,7.81,BrokerB,Closed
101997,Eve,Mutual Funds,15437.0,2021-04-08,2028-03-17,Medium,13.31,BrokerA,Active
101998,Charlie,Crypto,88949.98,2024-07-11,2027-12-04,Medium,12.45,BrokerB,Active
101999,Bob,Stocks,37578.32,2022-05-28,2025-12-14,Low,14.74,BrokerA,Active
